"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition"
"1131",911370540,2008-01-01,275000,5.43933269383026,3.71747619047619,3842,1646,"Crawfor","19","5","1",4,1,"1","1","3","1","1","0","0","0",120,"RM","TwnhsE","1Story",8,5,"Hip","CompShg","CemntBd","CmentBd","Stone",174,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1373,"Unf",0,221,1594,"GasA","Ex","SBrkr",1646,0,0,1,1,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2004,"Fin",2,482,"TA","TA","Y",128,53,0,0,155,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1132",921126030,2008-01-01,298751,5.47530936765914,3.71747619047619,11449,1728,"Timber","22","6","1",1,0,"1","1","3","0","1","0","0","0",20,"RL","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1011,"Unf",0,873,1884,"GasA","Ex","SBrkr",1728,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"Fin",2,520,"TA","TA","Y",0,276,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1133",533215080,2008-01-01,328900,5.51706387348265,3.71747619047619,5119,1709,"Somerst","21","4","1",9,1,"1","1","1","0","4","0","0","0",120,"FV","TwnhsE","1Story",9,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",60,"Gd","TA","PConc","Ex","TA","Av","GLQ",1238,"Unf",0,460,1698,"GasA","Ex","SBrkr",1709,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"Fin",2,506,"TA","TA","Y",97,65,0,0,0,0,"NoPool","NoFence","NoMisc",0,"CWD","Abnorml"
"1134",528178070,2008-01-01,421250,5.62453991387939,3.71747619047619,16900,2649,"NridgHt","26","6","1",7,1,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1110,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1075,"Unf",0,404,1479,"GasA","Ex","SBrkr",1515,1134,0,1,0,2,1,4,1,"Gd",10,"Typ",1,"TA","Attchd",2001,"Fin",3,746,"TA","TA","Y",0,60,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1135",527450110,2008-02-01,103400,5.01452053875792,3.7325,1680,987,"BrDale","1","5","1",35,0,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",359,"TA","TA","CBlock","TA","TA","No","LwQ",458,"Unf",0,25,483,"GasA","TA","SBrkr",483,504,0,0,1,1,1,2,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1973,"Unf",1,264,"TA","TA","Y",52,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1136",923250210,2008-02-01,113000,5.05307844348342,3.7325,21750,988,"Mitchel","12","6","1",54,0,"1","0","3","1","1","1","0","0",20,"RL","1Fam","1Story",5,5,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,988,988,"GasA","Ex","FuseA",988,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"NoFireplace","Attchd",1954,"RFn",2,520,"TA","TA","N",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1137",902128075,2008-02-01,120000,5.07918124604763,3.7325,5400,1027,"OldTown","4","5","1",88,86,"1","0","1","0","1","0","0","0",30,"RM","1Fam","1Story",7,6,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,931,931,"GasA","TA","SBrkr",1027,0,0,0,1,1,0,2,1,"Gd",5,"Typ",1,"TA","NoGarage",1920,"NoGarage",0,0,"NoGarage","NoGarage","N",0,28,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1138",910203020,2008-02-01,120500,5.08098704691089,3.7325,6900,778,"IDOTRR","2","5","1",68,15,"1","0","1","0","1","0","0","0",30,"RM","1Fam","1Story",5,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Rec",125,212,740,"GasA","Ex","SBrkr",778,0,0,0,0,1,0,2,1,"TA",4,"Typ",1,"Gd","Detchd",1966,"Fin",1,924,"Ex","Ex","Y",0,25,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1139",902306120,2008-02-01,129400,5.11193427633268,3.7325,6000,1540,"OldTown","4","5","1",103,100,"2","0","1","0","2","0","0","0",70,"RM","1Fam","2Story",5,9,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,572,572,"GasA","Ex","SBrkr",884,656,0,0,0,1,1,3,1,"Gd",7,"Typ",0,"NoFireplace","NoGarage",1905,"NoGarage",0,0,"NoGarage","NoGarage","N",240,77,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1140",905102170,2008-02-01,129500,5.11226976841727,3.7325,11200,1040,"Sawyer","8","6","1",43,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,5,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",906,"Unf",0,134,1040,"GasA","Ex","SBrkr",1040,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1965,"Unf",1,384,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1141",902300110,2008-02-01,139500,5.14457420760962,3.7325,9142,1627,"OldTown","4","5","0",108,106,"1","0","1","0","1","0","0","0",190,"RM","2fmCon","2Story",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","BrkTil","Fa","TA","No","Unf",0,"Unf",0,797,797,"GasA","TA","FuseA",830,797,0,0,0,2,0,4,2,"TA",10,"Typ",0,"NoFireplace","Detchd",1950,"Unf",2,420,"Fa","Po","N",192,0,60,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1142",534455030,2008-02-01,141500,5.15075643986031,3.7325,9600,1496,"NAmes","11","6","1",48,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","BrkFace",203,"Fa","Fa","CBlock","TA","TA","No","Rec",658,"Unf",0,638,1296,"GasA","TA","SBrkr",1496,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",1960,"RFn",2,450,"TA","TA","Y",0,22,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1143",907290250,2008-02-01,145000,5.16136800223498,3.7325,4426,848,"CollgCr","18","5","1",4,0,"1","0","1","0","1","0","0","0",120,"RM","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",205,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"NoFireplace","Attchd",2004,"RFn",2,420,"TA","TA","Y",140,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1144",907135260,2008-02-01,145000,5.16136800223498,3.7325,9245,990,"CollgCr","18","6","1",14,1,"1","2","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",686,"Unf",0,304,990,"GasA","Ex","SBrkr",990,0,0,0,1,1,0,3,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1996,"Unf",2,672,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1145",923202137,2008-02-01,146000,5.16435285578444,3.7325,9278,1092,"Mitchel","12","6","1",1,1,"1","0","1","0","0","1","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1092,1092,"GasA","Ex","SBrkr",1092,0,0,0,0,1,0,2,1,"TA",5,"Typ",0,"NoFireplace","NoGarage",2007,"NoGarage",0,0,"NoGarage","NoGarage","Y",0,52,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Abnorml"
"1146",909275050,2008-02-01,149000,5.17318626841227,3.7325,7200,1502,"Crawfor","19","6","1",77,69,"1","0","3","1","1","0","0","0",70,"RL","1Fam","2Story",7,6,"Gable","CompShg","Stucco","Wd Shng","None",0,"TA","Fa","BrkTil","Gd","TA","No","Unf",0,"Unf",0,776,776,"GasA","TA","SBrkr",851,651,0,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1931,"RFn",1,270,"TA","TA","P",0,0,112,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1147",923227030,2008-02-01,152500,5.1832698436828,3.7325,17979,1160,"Mitchel","12","6","1",40,0,"1","1","1","0","2","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",785,"Unf",0,328,1113,"GasA","Ex","SBrkr",1160,0,0,1,0,1,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",1968,"Unf",1,257,"TA","TA","Y",81,0,0,0,0,0,"NoPool","GdWo","Shed",500,"WD ","Normal"
"1148",908152110,2008-02-01,160500,5.20547503674089,3.7325,7200,1398,"Edwards","5","6","1",32,25,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,7,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",288,"Unf",0,396,684,"GasA","TA","SBrkr",684,714,0,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1976,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1149",914476010,2008-02-01,171500,5.23426412437879,3.7325,10125,1279,"Mitchel","12","6","1",31,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",641,"LwQ",279,276,1196,"GasA","TA","SBrkr",1279,0,0,0,1,2,0,3,1,"TA",6,"Typ",2,"Fa","Detchd",1980,"Unf",2,473,"TA","TA","Y",238,83,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1150",528290010,2008-02-01,184000,5.26481782300954,3.7325,15384,1490,"Gilbert","14","6","1",4,1,"1","1","1","0","1","0","1","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,64,788,"GasA","Ex","SBrkr",788,702,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,388,"TA","TA","Y",100,75,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1151",907405140,2008-02-01,208500,5.31910605930978,3.7325,8450,1710,"CollgCr","18","6","1",5,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","No","GLQ",706,"Unf",0,150,856,"GasA","Ex","SBrkr",856,854,0,1,0,2,1,3,1,"Gd",8,"Typ",0,"NoFireplace","Attchd",2003,"RFn",2,548,"TA","TA","Y",0,61,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1152",907418010,2008-02-01,218836,5.34011876791404,3.7325,11058,1564,"CollgCr","18","6","1",1,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",7,6,"Gable","CompShg","VinylSd","VinylSd","Stone",212,"Gd","TA","PConc","Gd","TA","No","GLQ",56,"Unf",0,1508,1564,"GasA","Ex","SBrkr",1564,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2007,"RFn",3,814,"TA","TA","Y",0,24,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1153",528186170,2008-02-01,219500,5.34143452457814,3.7325,6240,1342,"NridgHt","26","6","1",2,1,"1","0","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",8,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1318,1342,"GasA","Ex","SBrkr",1342,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"RFn",2,550,"TA","TA","Y",0,35,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1154",906424010,2008-02-01,225000,5.35218251811136,3.7325,11454,1511,"SawyerW","13","6","1",13,0,"1","2","1","0","2","0","0","0",80,"RL","1Fam","SLvl",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302,"Gd","TA","PConc","Gd","TA","Gd","GLQ",770,"Unf",0,631,1401,"GasA","Ex","SBrkr",1511,0,0,1,0,2,0,3,1,"Gd",6,"Typ",1,"Fa","Attchd",1995,"Fin",3,811,"TA","TA","Y",168,42,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1155",528477040,2008-02-01,226700,5.35545152012652,3.7325,9803,1768,"Somerst","21","4","1",3,0,"1","0","1","0","1","0","0","0",60,"FV","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",400,"Unf",0,466,866,"GasA","Gd","SBrkr",866,902,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2005,"RFn",2,603,"TA","TA","Y",0,108,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1156",906223220,2008-02-01,229000,5.35983548233989,3.7325,10541,2037,"SawyerW","13","6","1",12,0,"1","1","1","0","2","0","0","0",80,"RL","1Fam","SLvl",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,672,672,"GasA","Ex","SBrkr",1302,735,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"Fin",2,472,"TA","TA","Y",100,33,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1157",528435020,2008-02-01,297900,5.47407050321504,3.7325,9428,1874,"Somerst","21","6","1",1,1,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",310,"Gd","TA","PConc","Gd","TA","Av","GLQ",729,"Unf",0,226,955,"GasA","Ex","SBrkr",955,919,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,880,"TA","TA","Y",168,108,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"1158",533236090,2008-02-01,345000,5.53781909507327,3.7325,3951,2393,"Somerst","21","4","1",10,1,"3","1","1","0","1","0","0","0",160,"FV","TwnhsE","2Story",10,5,"Gable","CompShg","BrkFace","MetalSd","None",0,"Ex","TA","PConc","Gd","TA","Mn","BLQ",128,"GLQ",842,0,970,"GasA","Ex","SBrkr",1469,924,0,1,0,2,1,2,1,"Ex",7,"Typ",1,"TA","Attchd",1998,"Fin",2,846,"TA","TA","Y",0,90,0,0,94,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1159",528164060,2008-02-01,615000,5.78887511577542,3.7325,12720,2470,"NridgHt","26","6","1",5,0,"1","0","3","1","1","0","0","0",20,"RL","1Fam","1Story",10,5,"Hip","CompShg","MetalSd","MetalSd","Stone",680,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2257,"Unf",0,278,2535,"GasA","Ex","SBrkr",2470,0,0,2,0,1,1,1,1,"Ex",7,"Typ",2,"Gd","Attchd",2003,"Fin",3,789,"TA","TA","Y",154,65,0,0,216,144,"Ex","NoFence","NoMisc",0,"WD ","Normal"
"1160",902205070,2008-03-01,46500,4.66745295288995,3.4918,7311,407,"OldTown","4","5","0",62,4,"1","0","1","0","2","0","0","0",20,"RM","1Fam","1Story",2,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,407,407,"GasA","TA","FuseA",407,0,0,0,0,1,0,1,1,"TA",3,"Typ",0,"NoFireplace","Detchd",1949,"Unf",1,297,"Fa","TA","Y",76,0,120,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Abnorml"
"1161",903458110,2008-03-01,89500,4.95182303531591,3.4918,7920,1406,"IDOTRR","2","5","1",88,30,"2","1","1","0","1","1","0","0",50,"RM","1Fam","1.5Fin",6,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,319,319,"GasA","TA","FuseA",1035,371,0,0,0,1,0,3,1,"Fa",6,"Typ",0,"NoFireplace","NoGarage",1920,"NoGarage",0,0,"NoGarage","NoGarage","N",0,144,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1162",905480240,2008-03-01,95000,4.97772360528885,3.4918,9084,1111,"Edwards","5","6","0",67,9,"1","0","1","0","1","1","0","0",50,"RL","1Fam","1.5Fin",5,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","Mn","LwQ",236,"Rec",380,0,616,"GasA","TA","SBrkr",616,495,0,0,1,1,0,3,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1941,"Unf",1,200,"TA","Fa","Y",48,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"ConLw","Normal"
"1163",923228080,2008-03-01,98000,4.9912260756925,3.4918,1477,1092,"MeadowV","0","5","1",38,37,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",6,9,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",358,"Unf",0,188,546,"GasA","Ex","SBrkr",546,546,0,0,0,2,1,3,1,"TA",6,"Typ",0,"NoFireplace","NoGarage",1970,"NoGarage",0,0,"NoGarage","NoGarage","Y",187,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1164",534276190,2008-03-01,98000,4.9912260756925,3.4918,7785,1014,"NAmes","11","6","1",52,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","NoBasement","NoBasement","NoBasement","NoBasement",0,"NoBasement",0,0,0,"GasA","TA","SBrkr",1014,0,0,0,0,1,0,2,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1956,"RFn",1,267,"TA","TA","Y",0,0,40,0,200,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"1165",909277070,2008-03-01,110000,5.04139268515823,3.4918,9260,1374,"Crawfor","19","6","1",70,12,"2","1","3","0","1","1","0","0",50,"RL","1Fam","1.5Fin",5,4,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","TA","FuseF",932,442,0,0,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1938,"Unf",1,225,"TA","TA","Y",64,0,0,0,100,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1166",909256060,2008-03-01,115000,5.06069784035361,3.4918,10480,1639,"SWISU","6","6","1",72,14,"1","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","Ex","FuseA",1166,0,473,0,0,1,0,3,1,"TA",6,"Maj2",0,"NoFireplace","Detchd",1936,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1167",905107380,2008-03-01,120000,5.07918124604763,3.4918,9981,1073,"Sawyer","8","6","1",41,0,"1","1","1","0","2","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",340,"TA","TA","CBlock","TA","TA","Mn","BLQ",221,"Unf",0,852,1073,"GasA","Gd","SBrkr",1073,0,0,0,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1967,"RFn",1,270,"TA","TA","Y",0,90,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1168",902300260,2008-03-01,132000,5.12057393120585,3.4918,5350,1450,"OldTown","4","5","1",88,45,"1","0","1","0","2","1","0","0",75,"RM","1Fam","2Story",7,8,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",116,"Unf",0,508,624,"GasA","Ex","SBrkr",730,720,0,0,0,1,0,3,1,"TA",7,"Typ",0,"NoFireplace","Detchd",1935,"Unf",1,288,"TA","TA","Y",0,192,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"1169",909101180,2008-03-01,135900,5.13321945673249,3.4918,5687,1716,"SWISU","6","6","0",96,88,"2","0","2","0","1","0","0","0",190,"RL","2fmCon","2Story",5,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Fa","PConc","TA","Fa","No","Rec",210,"Unf",0,570,780,"GasA","Ex","SBrkr",936,780,0,1,0,2,0,6,1,"Fa",9,"Typ",0,"NoFireplace","NoGarage",1912,"NoGarage",0,0,"NoGarage","NoGarage","N",0,184,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1170",907290150,2008-03-01,136500,5.13513265137678,3.4918,4435,848,"CollgCr","18","5","1",5,0,"1","0","1","0","1","0","0","0",120,"RM","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",686,"Unf",0,162,848,"GasA","Ex","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"NoFireplace","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1171",909131170,2008-03-01,140000,5.14612803567824,3.4918,12155,1482,"SWISU","6","3","0",83,25,"1","1","1","0","1","0","0","0",70,"RH","1Fam","2Story",6,8,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",156,"Unf",0,516,672,"GasA","TA","SBrkr",810,672,0,0,0,2,0,4,1,"Fa",7,"Typ",0,"NoFireplace","Detchd",1934,"Unf",1,400,"TA","TA","P",0,0,254,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1172",535456070,2008-03-01,150000,5.17609125905568,3.4918,7200,1588,"NAmes","11","6","1",53,12,"1","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",370,"Unf",0,398,768,"GasA","Gd","SBrkr",1024,564,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1955,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1173",905108170,2008-03-01,152000,5.18184358794477,3.4918,7400,1126,"Sawyer","8","6","1",24,0,"1","1","1","0","4","0","0","0",85,"RL","1Fam","SFoyer",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","LwQ",104,"ALQ",956,0,1060,"GasA","TA","SBrkr",1126,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,"NoFireplace","Attchd",1984,"Unf",2,506,"TA","TA","Y",178,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1174",531452140,2008-03-01,153900,5.18723861983148,3.4918,7892,1199,"SawyerW","13","6","1",15,0,"1","0","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",300,"Unf",0,899,1199,"GasA","Ex","SBrkr",1199,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,"NoFireplace","Attchd",1993,"RFn",2,530,"TA","TA","Y",0,63,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1175",528228465,2008-03-01,159895,5.20383488334373,3.4918,3182,1266,"Blmngtn","17","6","1",1,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1266,1266,"GasA","Ex","SBrkr",1266,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1176",533217050,2008-03-01,160000,5.20411998265593,3.4918,2160,1252,"Somerst","21","4","1",9,1,"3","0","1","0","1","0","0","0",160,"FV","Twnhs","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",212,"Gd","TA","PConc","Gd","TA","No","BLQ",510,"Unf",0,90,600,"GasA","Ex","SBrkr",624,628,0,1,0,2,1,2,1,"Gd",4,"Typ",0,"NoFireplace","Detchd",1999,"Unf",2,462,"TA","TA","Y",0,48,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"1177",903401030,2008-03-01,162500,5.21085336531489,3.4918,9144,1716,"BrkSide","3","6","1",93,89,"3","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",6,4,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,810,810,"GasA","Ex","SBrkr",1170,546,0,0,0,2,0,4,1,"Gd",8,"Typ",0,"NoFireplace","Detchd",1970,"Unf",2,672,"TA","TA","Y",0,195,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
