"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","IsPUD","NumFloors","Collapse_MSSubClass","Combine_BathroomsBsmt","Combine_BathroomsAbvGrd","AllBathrooms","Combine_Age","IsRenovated"
"1421",528315110,2008-06-01,315000,5.4983105537896,4.08342857142857,9200,2630,"NoRidge","27","6","1",10,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",473,4,3,"PConc",4,3,1,6,986,1,0,484,1470,"GasA",4,"SBrkr",1470,1160,0,1,0,2,1,4,1,4,8,8,1,3,"Attchd",1998,"Fin",3,696,3,3,3,0,66,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,10,FALSE
"1422",527212050,2008-06-01,325000,5.51188336097887,4.08342857142857,11198,2504,"StoneBr","25","6","1",3,2,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,4,3,"PConc",4,4,1,1,0,1,0,1122,1122,"GasA",5,"SBrkr",1134,1370,0,0,0,2,1,4,1,5,11,8,1,4,"BuiltIn",2005,"Fin",3,656,3,3,3,144,39,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,TRUE
"1423",921201060,2008-06-01,370000,5.56820172406699,4.08342857142857,11447,1964,"Timber","22","6","1",3,1,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",674,4,3,"PConc",5,3,3,6,1571,1,0,393,1964,"GasA",5,"SBrkr",1964,0,0,1,0,2,1,3,1,4,7,8,1,4,"Attchd",2005,"Fin",3,892,3,3,3,0,265,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2.5,3.5,2,TRUE
"1424",533125140,2008-06-01,372500,5.57112627708431,4.08342857142857,11025,2786,"NoRidge","27","6","1",15,1,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","1.5Fin",9,5,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",568,4,3,"PConc",4,3,4,4,520,1,0,1328,1848,"GasA",5,"SBrkr",1827,959,0,1,0,2,1,4,1,4,10,8,1,5,"Attchd",1993,"Fin",2,636,3,3,3,294,49,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,14,TRUE
"1425",528118090,2008-06-01,460000,5.66275783168157,4.08342857142857,12539,2790,"NridgHt","26","6","1",3,1,"1","0","1","0","1","0","0","1","Dwelling_60","RL","1Fam","2Story",10,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",468,5,3,"PConc",5,3,4,6,1082,1,0,538,1620,"GasA",5,"SBrkr",1632,1158,0,1,0,2,1,4,1,5,10,8,1,5,"BuiltIn",2005,"Fin",4,1150,3,3,3,30,200,0,0,192,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,2,TRUE
"1426",906412010,2008-06-01,475000,5.67669360962487,4.08342857142857,11778,2276,"CollgCr","18","6","1",0,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","Stone",554,4,3,"PConc",4,3,4,6,2085,1,0,186,2271,"GasA",5,"SBrkr",2276,0,0,1,0,2,0,3,1,5,7,8,2,4,"Attchd",2008,"RFn",3,1348,4,3,3,0,0,70,0,255,0,0,"NoFence","NoMisc",0,"WD ","Abnorml",FALSE,1,"Traditional",1,2,3,0,FALSE
"1427",911102170,2008-07-01,40000,4.60205999132796,3.98290909090909,8500,1317,"IDOTRR","2","1","0",88,30,"3","0","1","0","1","1","0","0","Dwelling_70","C (all)","1Fam","2Story",4,4,"Gambrel","CompShg","BrkFace","BrkFace","None",0,3,2,"BrkTil",3,3,1,1,0,1,0,649,649,"GasA",3,"SBrkr",649,668,0,0,0,1,0,3,1,3,6,8,0,0,"Detchd",1920,"Unf",1,250,3,2,1,0,54,172,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1,1,58,TRUE
"1428",534451170,2008-07-01,52000,4.7160033436348,3.98290909090909,4130,729,"BrkSide","3","6","1",73,68,"1","1","1","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",3,6,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"CBlock",3,3,1,1,0,1,0,270,270,"GasA",4,"SBrkr",729,0,0,0,0,1,0,2,1,3,5,3,0,0,"NoGarage",1935,"NoGarage",0,0,0,0,1,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,5,TRUE
"1429",534451080,2008-07-01,72500,4.86033800657099,3.98290909090909,6627,720,"BrkSide","3","6","0",59,1,"1","1","1","0","2","1","0","0","Dwelling_20","RL","1Fam","1Story",3,6,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",0,0,0,0,0,0,0,0,0,"Floor",3,"SBrkr",720,0,0,0,0,1,0,2,1,3,4,8,0,0,"Detchd",1955,"Unf",1,287,3,2,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,58,TRUE
"1430",905200160,2008-07-01,80000,4.90308998699194,3.98290909090909,9000,1006,"Sawyer","8","6","1",49,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,3,"Gable","CompShg","Wd Sdng","Plywood","None",0,3,3,"CBlock",3,3,1,6,288,1,0,718,1006,"GasA",3,"SBrkr",1006,0,0,0,0,1,0,3,1,3,5,8,0,0,"NoGarage",1959,"NoGarage",0,0,0,0,3,0,24,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,49,FALSE
"1431",908204160,2008-07-01,82500,4.91645394854993,3.98290909090909,6845,1152,"Edwards","5","6","0",53,0,"1","0","1","0","1","0","0","0","Dwelling_90","RL","Duplex","1Story",4,5,"Gable","CompShg","WdShing","Wd Shng","BrkCmn",58,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,"FuseF",1152,0,0,0,0,2,0,2,2,3,6,8,0,0,"NoGarage",1955,"NoGarage",0,0,0,0,1,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,53,FALSE
"1432",527451290,2008-07-01,85400,4.93145787068901,3.98290909090909,1680,987,"BrDale","1","5","1",37,0,"1","0","1","0","1","0","0","0","Dwelling_160","RM","Twnhs","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,3,3,"CBlock",3,3,1,5,387,1,0,96,483,"GasA",3,"SBrkr",483,504,0,0,0,1,1,2,1,3,4,8,0,0,"Detchd",1971,"Unf",1,264,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"COD","Abnorml",TRUE,2,"Traditional",0,1.5,1.5,37,FALSE
"1433",535380110,2008-07-01,86900,4.93901977644867,3.98290909090909,5400,672,"OldTown","4","6","1",68,65,"1","0","1","0","2","0","0","0","Dwelling_30","RL","1Fam","1Story",4,7,"Gambrel","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",3,3,1,1,0,1,0,672,672,"GasA",4,"SBrkr",672,0,0,0,0,1,0,2,1,3,4,8,0,0,"Detchd",1997,"Unf",1,308,3,3,1,88,108,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,3,TRUE
"1434",911102090,2008-07-01,89000,4.94939000664491,3.98290909090909,5280,1361,"IDOTRR","2","1","0",113,55,"1","0","1","0","2","1","0","0","Dwelling_70","C (all)","1Fam","2Story",4,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"Stone",1,2,1,1,0,1,0,173,173,"GasA",5,"SBrkr",825,536,0,0,0,1,0,2,1,3,6,8,0,0,"Detchd",1895,"Unf",1,185,2,3,3,0,123,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1,1,58,TRUE
"1435",903452025,2008-07-01,93850,4.97243427695737,3.98290909090909,6291,768,"IDOTRR","2","5","1",78,20,"0","1","1","0","1","0","1","0","Dwelling_30","RM","1Fam","1Story",6,6,"Gable","CompShg","Stucco","Wd Shng","None",0,4,4,"BrkTil",3,3,1,1,0,1,0,768,768,"GasA",3,"SBrkr",768,0,0,0,0,1,0,1,1,3,4,8,0,0,"Detchd",1930,"Unf",2,440,3,3,1,0,0,84,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,58,TRUE
"1436",923225370,2008-07-01,94900,4.97726621242729,3.98290909090909,1596,988,"MeadowV","0","5","1",35,0,"1","0","1","0","1","0","0","0","Dwelling_180","RM","Twnhs","SLvl",4,6,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"CBlock",4,3,4,6,437,1,0,25,462,"GasA",3,"SBrkr",526,462,0,1,0,1,0,1,1,3,4,8,1,1,"BuiltIn",1973,"RFn",1,297,3,3,3,0,101,0,120,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",TRUE,2,"Split",1,1,2,35,FALSE
"1437",535451230,2008-07-01,98300,4.99255351783214,3.98290909090909,7200,1048,"NAmes","11","6","1",58,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",0,0,0,0,0,0,0,0,0,"GasA",4,"SBrkr",1048,0,0,0,0,1,0,3,1,3,7,7,0,0,"Detchd",1950,"Unf",2,420,3,3,3,0,27,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,58,FALSE
"1438",908127120,2008-07-01,108000,5.03342375548695,3.98290909090909,13907,996,"Edwards","5","6","1",68,29,"1","0","1","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",5,6,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",3,3,1,4,290,1,0,706,996,"GasA",5,"SBrkr",996,0,0,1,0,1,0,3,1,3,6,8,1,4,"NoGarage",1940,"NoGarage",0,0,0,0,3,144,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,39,TRUE
"1439",534277060,2008-07-01,109008,5.03745837159532,3.98290909090909,8593,907,"NAmes","11","6","1",51,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",4,6,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,3,288,1,0,619,907,"GasA",5,"SBrkr",907,0,0,0,0,1,0,3,1,3,5,8,0,0,"Detchd",1964,"Unf",1,352,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,51,FALSE
"1440",535456100,2008-07-01,109500,5.03941411917614,3.98290909090909,7200,825,"NAmes","11","6","1",54,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,1,0,1,0,825,825,"GasA",3,"FuseA",825,0,0,0,1,1,0,2,1,3,4,8,0,0,"Attchd",1954,"Unf",1,350,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0.5,1,1.5,54,FALSE
"1441",903226150,2008-07-01,119000,5.07554696139253,3.98290909090909,6000,949,"BrkSide","3","5","1",84,79,"1","0","3","0","1","0","0","0","Dwelling_30","RM","1Fam","1Story",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"BrkTil",3,2,1,1,0,1,0,949,949,"GasA",5,"SBrkr",949,0,0,0,0,1,0,2,1,3,5,8,1,2,"Detchd",1924,"Unf",2,370,3,3,3,0,0,48,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,5,TRUE
"1442",910203090,2008-07-01,119000,5.07554696139253,3.98290909090909,8155,1200,"IDOTRR","2","5","1",78,20,"1","0","1","0","1","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,3,1,1,0,1,0,780,780,"GasA",4,"FuseA",780,420,0,0,0,1,0,4,1,3,7,8,0,0,"NoGarage",1930,"NoGarage",0,0,0,0,3,0,0,96,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,58,TRUE
"1443",903227080,2008-07-01,120000,5.07918124604763,3.98290909090909,6000,1158,"BrkSide","3","5","1",79,21,"1","0","1","0","2","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",6,7,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"BrkTil",3,3,1,1,0,1,0,862,862,"GasA",3,"SBrkr",950,208,0,0,0,1,0,3,1,3,5,8,1,4,"BuiltIn",1929,"RFn",1,208,3,3,3,0,0,112,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,58,TRUE
"1444",910201130,2008-07-01,120000,5.07918124604763,3.98290909090909,6000,1090,"IDOTRR","2","5","1",68,66,"1","0","1","0","1","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",6,8,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",2,3,1,1,0,1,0,720,720,"GasA",4,"SBrkr",760,330,0,0,0,1,0,3,1,3,5,8,0,0,"Detchd",1940,"Unf",1,240,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,2,TRUE
"1445",902103150,2008-07-01,122600,5.0884904701824,3.98290909090909,9184,1323,"OldTown","4","5","1",60,57,"2","0","1","0","1","1","0","0","Dwelling_50","RM","1Fam","1.5Fin",5,7,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"BrkTil",3,3,1,1,0,1,0,780,780,"GasA",5,"SBrkr",948,375,0,0,0,1,0,3,1,3,6,8,0,0,"Detchd",1948,"Unf",2,400,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,3,TRUE
"1446",910205010,2008-07-01,126000,5.10037054511756,3.98290909090909,6000,1656,"IDOTRR","2","5","1",41,0,"1","0","1","0","1","0","0","0","Dwelling_80","RM","1Fam","SLvl",5,5,"Hip","CompShg","HdBoard","Plywood","None",0,2,3,"CBlock",4,3,2,3,257,1,0,367,624,"GasA",5,"SBrkr",1092,564,0,0,0,1,1,3,1,3,7,5,1,1,"Attchd",1967,"Unf",1,288,3,3,3,0,180,0,0,100,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Split",0,1.5,1.5,41,FALSE
"1447",910200080,2008-07-01,126000,5.10037054511756,3.98290909090909,7000,919,"IDOTRR","2","5","1",82,72,"1","0","1","0","1","0","0","0","Dwelling_30","RM","1Fam","1Story",6,8,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"BrkTil",3,3,1,3,299,6,40,555,894,"GasA",3,"SBrkr",919,0,0,1,0,1,0,2,1,3,5,8,0,0,"Detchd",1926,"Unf",1,195,3,3,2,0,0,116,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,10,TRUE
"1448",903455140,2008-07-01,127500,5.10551018476997,3.98290909090909,7200,1040,"IDOTRR","2","5","1",83,67,"1","0","1","0","2","0","0","0","Dwelling_30","RM","1Fam","1Story",6,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,1,0,1,0,1040,1040,"GasA",4,"SBrkr",1040,0,0,0,0,1,0,2,1,3,5,8,0,0,"Detchd",1993,"Unf",2,320,3,3,3,0,132,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,16,TRUE
"1449",535302140,2008-07-01,130000,5.11394335230684,3.98290909090909,12774,950,"NAmes","11","6","0",55,0,"1","0","1","2","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",3,3,1,4,624,2,128,232,984,"GasW",3,"SBrkr",950,0,0,0,0,1,0,2,1,3,5,8,0,0,"Detchd",1953,"Unf",2,400,3,3,3,0,32,0,0,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,55,FALSE
"1450",907200110,2008-07-01,130250,5.11477773197156,3.98290909090909,9200,938,"CollgCr","18","6","1",33,5,"1","1","1","0","4","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,3,2,280,4,491,167,938,"GasA",3,"SBrkr",938,0,0,1,0,1,0,3,1,3,5,8,0,0,"Detchd",1977,"Unf",1,308,3,3,3,145,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,28,TRUE
"1451",527276040,2008-07-01,133000,5.12385164096709,3.98290909090909,47280,1488,"Gilbert","14","6","1",58,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Hip","CompShg","AsbShng","AsbShng","BrkFace",44,3,3,"CBlock",3,3,1,1,0,1,0,1488,1488,"GasA",4,"SBrkr",1488,0,0,0,0,2,1,3,1,3,6,8,1,3,"Attchd",1950,"RFn",2,738,3,3,3,0,0,180,0,0,0,0,"NoFence","NoMisc",0,"WD ","Family",FALSE,1,"Traditional",0,2.5,2.5,58,FALSE
"1452",904101170,2008-07-01,134432,5.1285026598579,3.98290909090909,17120,1588,"ClearCr","20","6","1",49,0,"1","0","1","0","1","1","0","0","Dwelling_50","RL","1Fam","1.5Fin",4,4,"Gable","CompShg","WdShing","Plywood","None",0,3,3,"CBlock",0,0,0,0,0,0,0,0,0,"GasA",3,"SBrkr",1120,468,0,0,0,2,0,4,1,3,7,6,1,4,"Detchd",1991,"Fin",2,680,3,3,1,0,59,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,2,2,49,FALSE
"1453",923277080,2008-07-01,134500,5.12872228433843,3.98290909090909,6600,845,"Mitchel","12","6","1",26,23,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,1,6,638,1,0,207,845,"GasA",4,"SBrkr",845,0,0,0,0,1,0,3,1,4,6,8,0,0,"Attchd",1982,"Unf",1,264,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,3,TRUE
"1454",535150210,2008-07-01,135000,5.13033376849501,3.98290909090909,7390,1098,"NAmes","11","6","1",53,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,3,3,"CBlock",3,3,1,5,902,1,0,196,1098,"GasA",3,"SBrkr",1098,0,0,1,0,1,0,3,1,3,6,8,0,0,"Attchd",1955,"Unf",1,260,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,53,FALSE
"1455",532354150,2008-07-01,135000,5.13033376849501,3.98290909090909,8100,864,"Sawyer","8","6","1",47,46,"1","0","1","0","1","1","0","0","Dwelling_20","RL","1Fam","1Story",5,8,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"CBlock",3,3,1,5,764,1,0,100,864,"GasA",5,"SBrkr",864,0,0,1,0,1,0,3,1,4,5,8,1,3,"Detchd",1962,"Unf",1,420,3,3,3,132,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,1,TRUE
"1456",534204030,2008-07-01,135000,5.13033376849501,3.98290909090909,8125,925,"NAmes","11","6","1",43,40,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Hip","CompShg","HdBoard","HdBoard","None",0,4,3,"CBlock",3,3,1,5,260,3,456,196,912,"GasA",5,"SBrkr",925,0,0,1,0,1,0,3,1,3,5,8,0,0,"Detchd",1978,"Unf",2,576,3,3,3,233,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,3,TRUE
"1457",903201030,2008-07-01,138000,5.13987908640124,3.98290909090909,7111,1143,"BrkSide","3","6","1",80,55,"1","1","2","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",5,7,"Gable","CompShg","WdShing","Wd Shng","None",0,4,4,"BrkTil",3,3,1,2,406,4,273,329,1008,"GasA",3,"SBrkr",1143,0,0,0,0,1,0,2,1,3,5,8,1,1,"Detchd",1992,"Unf",1,288,3,3,3,265,0,0,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,25,TRUE
"1458",532479020,2008-07-01,140000,5.14612803567824,3.98290909090909,10759,1641,"Sawyer","8","6","1",36,0,"1","0","1","0","2","1","0","0","Dwelling_50","RL","1Fam","1.5Fin",5,4,"Gable","CompShg","HdBoard","HdBoard","None",0,3,4,"CBlock",4,3,1,2,190,5,811,0,1001,"GasA",3,"SBrkr",1001,640,0,0,0,2,0,4,1,3,5,8,1,4,"Detchd",1972,"Unf",2,490,3,3,3,0,0,92,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,2,2,36,FALSE
"1459",534401190,2008-07-01,140000,5.14612803567824,3.98290909090909,9200,1136,"NAmes","11","6","1",43,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,3,892,1,0,244,1136,"GasA",3,"SBrkr",1136,0,0,1,0,1,0,3,1,3,5,8,1,4,"Attchd",1965,"RFn",1,384,3,3,3,426,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,43,FALSE
"1460",909251080,2008-07-01,145000,5.16136800223498,3.98290909090909,8969,1316,"Crawfor","19","6","1",82,24,"1","0","2","0","1","0","0","0","Dwelling_70","RL","1Fam","2Story",6,6,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,4,379,1,0,265,644,"GasA",5,"SBrkr",672,644,0,1,0,1,0,2,1,3,6,8,1,4,"Detchd",2001,"Unf",1,369,3,3,2,0,0,0,0,192,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,1,2,58,TRUE
"1461",905104110,2008-07-01,145000,5.16136800223498,3.98290909090909,10265,992,"Sawyer","8","6","1",41,38,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","HdBoard","None",0,3,2,"CBlock",3,3,1,5,758,1,0,234,992,"GasA",5,"SBrkr",992,0,0,1,0,1,0,3,1,4,6,8,0,0,"Attchd",1967,"RFn",1,294,3,3,3,204,0,0,0,0,0,0,"MnPrv","Shed",600,"WD ","Normal",FALSE,1,"Traditional",1,1,2,3,TRUE
"1462",534403050,2008-07-01,145000,5.16136800223498,3.98290909090909,8250,1092,"NAmes","11","6","1",44,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,7,"Hip","CompShg","HdBoard","HdBoard","Stone",260,3,3,"CBlock",4,3,1,3,787,1,0,305,1092,"GasA",5,"SBrkr",1092,0,0,1,0,1,0,3,1,3,6,8,0,0,"Attchd",1964,"RFn",2,504,3,4,3,0,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,44,FALSE
"1463",903401050,2008-07-01,145000,5.16136800223498,3.98290909090909,9144,1505,"BrkSide","3","6","1",68,42,"3","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,3,399,1,0,484,883,"GasA",4,"SBrkr",988,517,0,1,0,1,0,3,1,3,8,8,0,0,"Detchd",1940,"Unf",1,240,3,3,1,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",1,1,2,26,TRUE
"1464",916402015,2008-07-01,150000,5.17609125905568,3.98290909090909,12890,1495,"Timber","22","6","1",19,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",128,3,3,"CBlock",4,3,1,1,0,1,0,1495,1495,"GasA",5,"SBrkr",1495,0,0,0,0,2,0,3,1,3,8,8,1,3,"Attchd",1989,"Unf",2,438,3,3,3,252,0,192,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,19,FALSE
"1465",909451150,2008-07-01,151000,5.17897694729317,3.98290909090909,1950,1556,"Blueste","10","5","1",28,0,"1","0","1","0","1","0","0","0","Dwelling_160","RM","Twnhs","2Story",6,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,3,1,2,81,6,612,23,716,"GasA",3,"SBrkr",716,840,0,1,0,2,1,3,1,3,6,8,1,3,"Attchd",1980,"Fin",2,452,3,3,3,161,0,0,0,0,0,0,"GdPrv","NoMisc",0,"COD","Normal",TRUE,2,"Traditional",1,2.5,3.5,28,FALSE
"1466",527402060,2008-07-01,151000,5.17897694729317,3.98290909090909,9750,1054,"NAmes","11","6","1",39,0,"1","0","1","0","0","0","0","0","Dwelling_20","RL","1Fam","1Story",6,8,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,1,5,602,2,438,14,1054,"GasA",4,"SBrkr",1054,0,0,1,0,1,1,3,1,3,6,8,0,0,"Attchd",1969,"Unf",2,460,3,3,3,180,0,0,0,80,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1.5,2.5,39,FALSE
